Date,Quarter,Year,5 year bond yields,GDPm (Current Prices),GDP per capita,GNI per capita,Personal Income m,Unemployment Rate,Core inflation,Median Household Inc,Total Residential Properties,  1-Room Residential Properties,  2-Room Residential Properties,  3-Room Residential Properties,  4-Room Residential Properties,  5-Room Residential Properties,  Executive Properties,"Lime, Cement, & Fabricated Construction Materials Excl Glass & Clay Materials",Clay Construction Materials & Refractory Construction Materials,Stamp Duty,LTV Value,yearly core inflation,yearly cement inflation,yearly clay inflation
2006-12-01,2006 4Q,2006,3.03,63376.5,52201.0,53655.0,29944.3,2.7,80.22,4430.0,878820.0,20145.0,28715.0,222474.0,331486.0,207944.0,65148.0,106.618,64.595,0.03,0.9,0.0024993751562110145,0.0013618476045569317,0.001907804938578117
2007-01-01,2007 1Q,2007,3.07,63562.0,57866.0,59429.0,30472.9,2.3,80.29,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,106.583,64.719,0.03,0.9,0.0008726003490402423,-0.00032827477536623295,0.001919653223933615
2007-02-01,2007 1Q,2007,2.99,63562.0,57866.0,59429.0,30472.9,2.3,80.35,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,106.43,65.401,0.03,0.9,0.0007472910698715918,-0.001435500971074144,0.010537863687634319
2007-03-01,2007 1Q,2007,2.7,63562.0,57866.0,59429.0,30472.9,2.3,80.23,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,106.648,65.387,0.03,0.9,-0.0014934660858741955,0.0020482946537629942,-0.00021406400513745982
2007-04-01,2007 2Q,2007,2.47,66974.0,57866.0,59429.0,32064.7,2.3,80.13,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,106.514,66.439,0.03,0.9,-0.0012464165524119775,-0.001256469882229383,0.016088824995794226
2007-05-01,2007 2Q,2007,2.62,66974.0,57866.0,59429.0,32064.7,2.3,80.2,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,107.314,68.784,0.03,0.9,0.0008735804317985263,0.007510749760594848,0.03529553424946208
2007-06-01,2007 2Q,2007,2.58,66974.0,57866.0,59429.0,32064.7,2.3,80.21,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,107.506,69.357,0.03,0.9,0.00012468827930156579,0.0017891421436160293,0.008330425680390663
2007-07-01,2007 3Q,2007,2.7,70005.2,57866.0,59429.0,32222.0,2.3,81.31,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,107.46,69.658,0.03,0.9,0.013714000748036526,-0.00042788309489705245,0.0043398647577028715
2007-08-01,2007 3Q,2007,2.65,70005.2,57866.0,59429.0,32222.0,2.3,81.5,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,108.098,71.048,0.03,0.9,0.002336735948837765,0.0059370928717663585,0.0199546355048954
2007-09-01,2007 3Q,2007,2.53,70005.2,57866.0,59429.0,32222.0,2.3,81.67,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,109.304,71.307,0.03,0.9,0.002085889570552224,0.01115654313678327,0.0036454228127462684
2007-10-01,2007 4Q,2007,2.54,72156.4,57866.0,59429.0,33059.9,2.3,82.12,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,109.174,71.229,0.03,0.9,0.005509979184523006,-0.0011893434823976312,-0.0010938617527030958
2007-11-01,2007 4Q,2007,2.44,72156.4,57866.0,59429.0,33059.9,2.3,82.61,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,110.027,71.405,0.03,0.9,0.005966877739892684,0.007813215600783963,0.0024709037049517324
2007-12-01,2007 4Q,2007,2.33,72156.4,57866.0,59429.0,33059.9,2.3,83.72,4846.0,883448.0,20161.0,28796.0,222693.0,335355.0,208270.0,65069.0,110.054,71.735,0.03,0.9,0.013436629947948253,0.0002453943123050806,0.004621525103283952
2008-01-01,2008 1Q,2008,1.58,68713.8,54524.0,56607.0,33501.6,2.2,84.29,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,114.49,71.723,0.03,0.9,0.006808408982322156,0.04030748541625018,-0.0001672823586812422
2008-02-01,2008 1Q,2008,1.65,68713.8,54524.0,56607.0,33501.6,2.2,84.58,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,116.722,72.535,0.03,0.9,0.00344050302526977,0.01949515241505817,0.011321333463463645
2008-03-01,2008 1Q,2008,1.64,68713.8,54524.0,56607.0,33501.6,2.2,84.73,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,137.116,74.312,0.03,0.9,0.001773468905178488,0.1747228457360226,0.02449851795684843
2008-04-01,2008 2Q,2008,1.82,68444.9,54524.0,56607.0,33715.7,2.2,85.28,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,134.612,75.36,0.03,0.9,0.006491207364569762,-0.01826190962396812,0.014102702120788013
2008-05-01,2008 2Q,2008,2.62,68444.9,54524.0,56607.0,33715.7,2.2,85.38,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,134.653,75.254,0.03,0.9,0.0011726078799247919,0.0003045790865598974,-0.0014065817409765202
2008-06-01,2008 2Q,2008,2.64,68444.9,54524.0,56607.0,33715.7,2.2,85.43,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,134.674,81.161,0.03,0.9,0.0005856172405716009,0.00015595642132004706,0.07849416642304718
2008-07-01,2008 3Q,2008,2.01,70075.9,54524.0,56607.0,35315.1,2.2,85.9,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,134.5,84.237,0.03,0.9,0.005501580241133119,-0.0012920088510032235,0.0378999765897412
2008-08-01,2008 3Q,2008,2.19,70075.9,54524.0,56607.0,35315.1,2.2,86.23,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,135.368,86.29,0.03,0.9,0.0038416763678696952,0.006453531598513029,0.02437171314268083
2008-09-01,2008 3Q,2008,2.4,70075.9,54524.0,56607.0,35315.1,2.2,86.25,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,149.39,86.223,0.03,0.9,0.00023193784065855816,0.10358430352816028,-0.000776451500753339
2008-10-01,2008 4Q,2008,2.02,66707.0,54524.0,56607.0,33774.6,2.2,87.14,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,150.684,85.779,0.03,0.9,0.010318840579710109,0.00866189169288445,-0.005149438084965707
2008-11-01,2008 4Q,2008,1.53,66707.0,54524.0,56607.0,33774.6,2.2,87.18,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,152.172,84.827,0.03,0.9,0.00045903144365389004,0.009874970136179106,-0.011098287459634593
2008-12-01,2008 4Q,2008,1.4,66707.0,54524.0,56607.0,33774.6,2.2,87.25,5492.0,884920.0,20086.0,29559.0,221824.0,336782.0,208492.0,65073.0,152.507,83.514,0.03,0.9,0.000802936453314862,0.002201456246878619,-0.015478562250226924
2009-01-01,2009 1Q,2009,1.4,64780.7,53683.0,56619.0,34925.6,3.2,86.57,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,150.88,82.024,0.03,0.9,-0.00779369627507176,-0.010668362763676442,-0.01784132001820049
2009-02-01,2009 1Q,2009,1.08,64780.7,53683.0,56619.0,34925.6,3.2,86.21,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,149.577,81.686,0.03,0.9,-0.004158484463440026,-0.008636002120890773,-0.0041207451477615065
2009-03-01,2009 1Q,2009,1.42,64780.7,53683.0,56619.0,34925.6,3.2,86.33,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,145.123,79.485,0.03,0.9,0.0013919498898040672,-0.02977730533437628,-0.026944641676664438
2009-04-01,2009 2Q,2009,1.34,68325.9,53683.0,56619.0,34579.9,3.2,85.5,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,144.186,75.821,0.03,0.9,-0.009614270821267201,-0.006456591994377092,-0.04609674781405293
2009-05-01,2009 2Q,2009,1.29,68325.9,53683.0,56619.0,34579.9,3.2,85.31,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,141.119,72.649,0.03,0.9,-0.0022222222222222365,-0.021271135893914828,-0.0418353754236952
2009-06-01,2009 2Q,2009,1.45,68325.9,53683.0,56619.0,34579.9,3.2,85.17,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,134.067,73.192,0.03,0.9,-0.0016410737310983414,-0.04997200943884239,0.007474294209142585
2009-07-01,2009 3Q,2009,1.32,72667.9,53683.0,56619.0,34509.4,3.2,85.45,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,135.205,73.379,0.03,0.9,0.003287542561934975,0.008488293166849514,0.002554924035413908
2009-08-01,2009 3Q,2009,1.32,72667.9,53683.0,56619.0,34509.4,3.2,85.51,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,129.459,73.086,0.03,0.9,0.000702165008777067,-0.04249842831256245,-0.0039929680153723
2009-09-01,2009 3Q,2009,1.43,72667.9,53683.0,56619.0,34509.4,3.2,85.49,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,125.246,74.046,0.03,0.9,-0.00023389077300917105,-0.0325431217605574,0.013135210573844702
2009-10-01,2009 4Q,2009,1.33,76620.0,53683.0,56619.0,35007.8,3.2,85.93,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,114.188,73.403,0.03,0.9,0.005146800795414741,-0.088290244798237,-0.008683791156848475
2009-11-01,2009 4Q,2009,1.31,76620.0,53683.0,56619.0,35007.8,3.2,85.94,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,116.527,73.081,0.03,0.9,0.00011637379262174896,0.02048376361789339,-0.0043867416863071496
2009-12-01,2009 4Q,2009,1.28,76620.0,53683.0,56619.0,35007.8,3.2,85.99,5360.0,888143.0,20041.0,29680.0,220696.0,339782.0,209764.0,65076.0,113.74,72.407,0.03,0.9,0.0005818012566907171,-0.023917203738189508,-0.009222643368317462
2010-01-01,2010 1Q,2010,1.26,77863.0,63712.0,64408.0,36311.5,2.2,86.1,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,112.695,69.174,0.03,0.9,0.0012792185137806555,-0.00918762088974856,-0.04465037910699232
2010-02-01,2010 1Q,2010,1.3,77863.0,63712.0,64408.0,36311.5,2.2,86.57,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,110.04,68.586,0.03,0.9,0.005458768873402908,-0.023559164115532938,-0.00850030358227094
2010-03-01,2010 1Q,2010,1.28,77863.0,63712.0,64408.0,36311.5,2.2,86.64,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,108.263,70.188,0.03,0.9,0.0008085942012245884,-0.016148673209741893,0.02335753652348882
2010-04-01,2010 2Q,2010,1.08,81173.4,63712.0,64408.0,37270.6,2.2,86.83,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,107.529,71.272,0.03,0.9,0.002192982456140413,-0.006779786261234322,0.0154442354818487
2010-05-01,2010 2Q,2010,0.91,81173.4,63712.0,64408.0,37270.6,2.2,86.78,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,107.871,74.13,0.03,0.9,-0.0005758378440631207,0.0031805373434143913,0.04009989897856081
2010-06-01,2010 2Q,2010,0.76,81173.4,63712.0,64408.0,37270.6,2.2,86.66,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,108.781,73.709,0.03,0.9,-0.0013828070984098773,0.008436002261961173,-0.0056792121947928376
2010-07-01,2010 3Q,2010,0.59,81849.2,63712.0,64408.0,38551.9,2.2,87.18,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,107.139,72.913,0.03,0.9,0.006000461573967275,-0.015094547761098087,-0.010799223975362704
2010-08-01,2010 3Q,2010,0.68,81849.2,63712.0,64408.0,38551.9,2.2,87.52,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,105.521,71.972,0.03,0.9,0.0038999770589582816,-0.015101877000905373,-0.012905791834103675
2010-09-01,2010 3Q,2010,0.88,81849.2,63712.0,64408.0,38551.9,2.2,87.5,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,101.931,71.948,0.03,0.9,-0.00022851919561239775,-0.03402166393419326,-0.00033346301339409745
2010-10-01,2010 4Q,2010,0.89,86094.5,63712.0,64408.0,39537.9,2.2,87.63,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,100.623,71.681,0.03,0.9,0.0014857142857143124,-0.012832210024428248,-0.0037110135097569996
2010-11-01,2010 4Q,2010,1.18,86094.5,63712.0,64408.0,39537.9,2.2,87.81,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,99.8,71.297,0.03,0.9,0.002054091064704,-0.008179044552438341,-0.005357068121259467
2010-12-01,2010 4Q,2010,1.4,86094.5,63712.0,64408.0,39537.9,2.2,87.8,5600.0,898532.0,21973.0,30739.0,222191.0,344596.0,210289.0,65079.0,100.229,70.832,0.03,0.9,-0.0001138822457579236,0.0042985971943887424,-0.006522013548957206
2011-01-01,2011 1Q,2011,1.16,86497.1,65454.0,67783.0,39787.4,2.0,87.82,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,103.194,74.937,0.03,0.9,0.0002277904328018554,0.029582256632312065,0.057954032075898
2011-02-01,2011 1Q,2011,1.15,86497.1,65454.0,67783.0,39787.4,2.0,88.1,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,102.023,75.665,0.03,0.9,0.003188339785925809,-0.011347558966606663,0.009714827121448888
2011-03-01,2011 1Q,2011,1.19,86497.1,65454.0,67783.0,39787.4,2.0,88.21,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,102.724,75.743,0.03,0.9,0.0012485811577751527,0.006870999676543699,0.0010308597105661566
2011-04-01,2011 2Q,2011,1.1,86275.4,65454.0,67783.0,42197.9,2.0,88.74,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,100.697,77.015,0.03,0.9,0.006008389071533893,-0.01973248705268482,0.01679363109462262
2011-05-01,2011 2Q,2011,1.14,86275.4,65454.0,67783.0,42197.9,2.0,88.63,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,101.893,79.105,0.03,0.9,-0.0012395762902862595,0.011877215805833341,0.02713757060312938
2011-06-01,2011 2Q,2011,0.99,86275.4,65454.0,67783.0,42197.9,2.0,88.63,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,102.063,81.159,0.03,0.9,0.0,0.001668416868676026,0.02596548890714878
2011-07-01,2011 3Q,2011,0.59,88171.1,65454.0,67783.0,40797.2,2.0,89.05,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,101.924,81.481,0.03,0.9,0.004738801760126421,-0.0013619039220873486,0.00396752054608851
2011-08-01,2011 3Q,2011,0.5,88171.1,65454.0,67783.0,40797.2,2.0,89.41,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,102.261,82.735,0.03,0.9,0.004042672655811375,0.00330638514971926,0.01539009094144661
2011-09-01,2011 3Q,2011,0.53,88171.1,65454.0,67783.0,40797.2,2.0,89.38,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,103.609,82.689,0.03,0.9,-0.0003355329381501404,0.013181955975396287,-0.0005559920227232729
2011-10-01,2011 4Q,2011,0.59,90424.3,65454.0,67783.0,42072.9,2.0,89.65,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,106.359,83.666,0.03,0.9,0.0030208100246140734,0.026542095763881557,0.011815356335183713
2011-11-01,2011 4Q,2011,0.58,90424.3,65454.0,67783.0,42072.9,2.0,89.9,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,107.208,83.654,0.03,0.9,0.002788622420524245,0.007982399232787207,-0.00014342743766881938
2011-12-01,2011 4Q,2011,0.6,90424.3,65454.0,67783.0,42072.9,2.0,90.12,6307.0,914102.0,24207.0,32319.0,222024.0,353690.0,213096.0,65076.0,107.983,83.432,0.03,0.9,0.002447163515016726,0.007228938138944985,-0.002653788222918174
2012-01-01,2012 1Q,2012,0.49,91158.7,66330.0,69417.0,43188.7,1.9,90.9,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,111.383,83.243,0.03,0.9,0.008655126498002597,0.03148643768000503,-0.002265317863649474
2012-02-01,2012 1Q,2012,0.62,91158.7,66330.0,69417.0,43188.7,1.9,90.71,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,109.914,82.721,0.03,0.9,-0.0020902090209021784,-0.013188727184579307,-0.006270797544538187
2012-03-01,2012 1Q,2012,0.64,91158.7,66330.0,69417.0,43188.7,1.9,90.8,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,110.386,84.562,0.03,0.9,0.0009921728585602363,0.004294266426478899,0.022255533661343474
2012-04-01,2012 2Q,2012,0.54,92559.5,66330.0,69417.0,44617.2,1.9,91.13,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,110.345,84.784,0.03,0.9,0.0036343612334801545,-0.0003714239124525953,0.0026252926846574987
2012-05-01,2012 2Q,2012,0.55,92559.5,66330.0,69417.0,44617.2,1.9,91.02,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,110.021,83.611,0.03,0.9,-0.0012070668276088492,-0.002936245412116567,-0.013835157576901347
2012-06-01,2012 2Q,2012,0.42,92559.5,66330.0,69417.0,44617.2,1.9,90.99,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,112.522,83.82,0.03,0.9,-0.0003295978905735186,0.022732023886349095,0.002499671095908207
2012-07-01,2012 3Q,2012,0.43,90177.1,66330.0,69417.0,45488.2,1.9,91.2,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,111.665,84.515,0.03,0.9,0.002307945928124111,-0.007616288370274282,0.008291577189215138
2012-08-01,2012 3Q,2012,0.4,90177.1,66330.0,69417.0,45488.2,1.9,91.42,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,111.284,85.21,0.03,0.9,0.0024122807017543657,-0.0034119912237495775,0.00822339229722524
2012-09-01,2012 3Q,2012,0.42,90177.1,66330.0,69417.0,45488.2,1.9,91.52,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,111.631,85.12,0.03,0.9,0.0010938525486763329,0.00311814816146061,-0.0010562140593826097
2012-10-01,2012 4Q,2012,0.38,94875.2,66330.0,69417.0,46476.6,1.9,91.65,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,111.134,84.759,0.03,0.9,0.0014204545454545858,-0.0044521683045032345,-0.004241071428571441
2012-11-01,2012 4Q,2012,0.41,94875.2,66330.0,69417.0,46476.6,1.9,91.68,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,110.775,84.723,0.03,0.9,0.0003273322422259195,-0.003230334551082459,-0.00042473365660289364
2012-12-01,2012 4Q,2012,0.31,94875.2,66330.0,69417.0,46476.6,1.9,91.84,6772.0,922493.0,25186.0,33744.0,222257.0,357566.0,214710.0,65077.0,110.991,84.726,0.03,0.9,0.0017452006980802626,0.0019498984427894772,3.540951099467726e-05
2013-01-01,2013 1Q,2013,0.4,93871.2,67444.0,71283.0,46955.3,2.0,92.01,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,109.587,86.256,0.03,0.9,0.0018510452961673085,-0.01264967429791597,0.01805821117484596
2013-02-01,2013 1Q,2013,0.37,93871.2,67444.0,71283.0,46955.3,2.0,92.41,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,110.07,86.856,0.03,0.9,0.004347353548527222,0.004407457088888123,0.006956037840845752
2013-03-01,2013 1Q,2013,0.54,93871.2,67444.0,71283.0,46955.3,2.0,92.33,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,109.777,87.277,0.03,0.9,-0.000865707174548147,-0.0026619424002906067,0.00484710325135862
2013-04-01,2013 2Q,2013,0.47,95558.7,67444.0,71283.0,47466.6,2.0,92.37,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,109.399,86.281,0.03,0.9,0.0004332286364130411,-0.0034433442342203247,-0.011411941290374261
2013-05-01,2013 2Q,2013,0.96,95558.7,67444.0,71283.0,47466.6,2.0,92.52,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,109.739,87.23,0.03,0.9,0.0016239038648910853,0.003107889468825231,0.010998945306614383
2013-06-01,2013 2Q,2013,1.17,95558.7,67444.0,71283.0,47466.6,2.0,92.54,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,110.576,88.937,0.03,0.9,0.00021616947687008725,0.00762718814642005,0.019568955634529317
2013-07-01,2013 3Q,2013,0.88,95966.9,67444.0,71283.0,48278.0,2.0,92.62,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,111.541,90.329,0.03,0.9,0.0008644910309054676,0.008727029373462702,0.015651528610139742
2013-08-01,2013 3Q,2013,1.08,95966.9,67444.0,71283.0,48278.0,2.0,93.05,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,111.435,92.242,0.03,0.9,0.004642625782768306,-0.0009503231995409145,0.02117813769664245
2013-09-01,2013 3Q,2013,0.92,95966.9,67444.0,71283.0,48278.0,2.0,93.08,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,111.637,92.486,0.03,0.9,0.0003224073078988976,0.001812715933055209,0.0026452158452765495
2013-10-01,2013 4Q,2013,0.69,99473.5,67444.0,71283.0,49348.7,2.0,93.33,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,110.976,92.384,0.03,0.9,0.0026858616244092026,-0.005920976020495017,-0.0011028696235105828
2013-11-01,2013 4Q,2013,0.63,99473.5,67444.0,71283.0,49348.7,2.0,93.63,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,110.584,91.952,0.03,0.9,0.0032144005143039944,-0.0035322952710495903,-0.004676134395566356
2013-12-01,2013 4Q,2013,1.08,99473.5,67444.0,71283.0,49348.7,2.0,93.72,7030.0,933278.0,25384.0,35562.0,223461.0,363043.0,216209.0,65074.0,111.069,91.906,0.03,0.9,0.000961230374879829,0.004385806264920689,-0.0005002610057420753
2014-01-01,2014 1Q,2014,1.57,97186.8,70400.0,72938.0,49931.2,1.9,94.09,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,113.749,94.932,0.03,0.9,0.003947930004268185,0.024129144945934433,0.03292494505255372
2014-02-01,2014 1Q,2014,1.43,97186.8,70400.0,72938.0,49931.2,1.9,94.02,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,114.083,95.9,0.03,0.9,-0.0007439685407589769,0.002936289549798188,0.010196772426579015
2014-03-01,2014 1Q,2014,1.54,97186.8,70400.0,72938.0,49931.2,1.9,94.22,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,115.159,96.624,0.03,0.9,0.0021272069772388935,0.009431729530254396,0.007549530761209455
2014-04-01,2014 2Q,2014,1.45,98324.3,70400.0,72938.0,50775.7,1.9,94.54,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,113.259,96.807,0.03,0.9,0.0033963065166631168,-0.016498927569708055,0.0018939393939394478
2014-05-01,2014 2Q,2014,1.3,98324.3,70400.0,72938.0,50775.7,1.9,94.6,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,113.272,96.413,0.03,0.9,0.0006346519991535793,0.00011478116529373139,-0.004069953619056488
2014-06-01,2014 2Q,2014,1.19,98324.3,70400.0,72938.0,50775.7,1.9,94.49,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,114.75,96.428,0.03,0.9,-0.0011627906976744429,0.013048237869905943,0.00015558067895415917
2014-07-01,2014 3Q,2014,1.27,99531.6,70400.0,72938.0,52110.7,1.9,94.68,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,113.579,96.359,0.03,0.9,0.002010794793099846,-0.010204793028322445,-0.0007155597959099813
2014-08-01,2014 3Q,2014,1.3,99531.6,70400.0,72938.0,52110.7,1.9,94.87,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,111.669,97.983,0.03,0.9,0.0020067596113222397,-0.01681648896362886,0.016853641071410186
2014-09-01,2014 3Q,2014,1.67,99531.6,70400.0,72938.0,52110.7,1.9,94.73,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,112.917,98.013,0.03,0.9,-0.001475703594392308,0.01117588587701146,0.00030617556106671273
2014-10-01,2014 4Q,2014,1.47,103905.2,70400.0,72938.0,52602.8,1.9,94.95,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,113.093,98.239,0.03,0.9,0.0023223899503852508,0.0015586669854850133,0.0023058165753522264
2014-11-01,2014 4Q,2014,1.44,103905.2,70400.0,72938.0,52602.8,1.9,94.96,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,114.5,98.605,0.03,0.9,0.00010531858873075173,0.012441088307852732,0.003725607956106991
2014-12-01,2014 4Q,2014,1.6,103905.2,70400.0,72938.0,52602.8,1.9,95.14,7320.0,959960.0,25450.0,37105.0,227527.0,375533.0,222345.0,65079.0,115.749,98.908,0.03,0.9,0.0018955349620892736,0.010908296943231477,0.003072866487500603
2015-01-01,2015 1Q,2015,1.37,103352.2,71283.0,76503.0,53561.6,2.0,95.0,7733.0,984908.0,26247.0,38882.0,231212.0,387642.0,227774.0,65082.0,116.738,100.466,0.03,0.9,-0.0014715156611310176,0.008544350275164314,0.01575201197072018
2015-02-01,2015 1Q,2015,1.62,103352.2,71283.0,76503.0,53561.6,2.0,95.28,7733.0,984908.0,26247.0,38882.0,231212.0,387642.0,227774.0,65082.0,118.188,100.897,0.03,0.9,0.0029473684210525875,0.012420976888416924,0.004290008560110081
2015-03-01,2015 1Q,2015,1.83,103352.2,71283.0,76503.0,53561.6,2.0,95.21,7733.0,984908.0,26247.0,38882.0,231212.0,387642.0,227774.0,65082.0,119.674,101.295,0.03,0.9,-0.0007346767422334866,0.012573188479371833,0.003944616787416866
2015-04-01,2015 2Q,2015,1.59,104401.7,71283.0,76503.0,53993.2,2.0,94.95,7733.0,984908.0,26247.0,38882.0,231212.0,387642.0,227774.0,65082.0,117.341,100.209,0.03,0.9,-0.002730805587648266,-0.01949462707020755,-0.010721160965496801
2015-05-01,2015 2Q,2015,1.7,104401.7,71283.0,76503.0,53993.2,2.0,94.69,7733.0,984908.0,26247.0,38882.0,231212.0,387642.0,227774.0,65082.0,115.213,100.16,0.03,0.9,-0.0027382833070037638,-0.018135178667302965,-0.0004889780359049745
