address,lat_lon,closest_mrt,mrt_1,mrt_2,mrt_1_latitude,mrt_1_longitude,mrt_2_latitude,mrt_2_longitude,closest_mrt_time
919 HOUGANG AVE 4,"['1.37599795530797', '103.884075780007']","['HOUGANG', 'BUANGKOK']",HOUGANG,BUANGKOK,1.37129226620797,103.892380513029,1.38264972279052,103.893463151692,"('UNKNOWN', None)"
160 JLN TECK WHYE,"['1.38079449708347', '103.756442998925']","['CHOA CHU KANG', 'YEW TEE']",CHOA CHU KANG,YEW TEE,1.38536316540225,103.744370779756,1.39753506936297,103.747405150236,"('UNKNOWN', None)"
160 JLN TECK WHYE,"['1.38079449708347', '103.756442998925']","['BUKIT PANJANG', 'CHOA CHU KANG']",BUKIT PANJANG,CHOA CHU KANG,1.37900211641036,103.761535114929,1.38536316540225,103.744370779756,"('BUKIT PANJANG', 533)"
484A CHOA CHU KANG AVE 5,"['1.37668464228405', '103.736817870853']","['CHOA CHU KANG', 'YEW TEE']",CHOA CHU KANG,YEW TEE,1.38536316540225,103.744370779756,1.39753506936297,103.747405150236,"('CHOA CHU KANG', 1070)"
689 JURONG WEST CTRL 1,"['1.34083504320183', '103.706006657162']","['BOON LAY', 'LAKESIDE']",BOON LAY,LAKESIDE,1.33860405469845,103.706064622772,1.34425911493819,103.720949087456,"('BOON LAY', 349)"
689 JURONG WEST CTRL 1,"['1.34083504320183', '103.706006657162']","['BOON LAY', 'PIONEER']",BOON LAY,PIONEER,1.33860405469845,103.706064622772,1.33758701106708,103.697321608474,"('BOON LAY', 349)"
688 JURONG WEST CTRL 1,"['1.34110457956279', '103.705352923802']","['BOON LAY', 'LAKESIDE']",BOON LAY,LAKESIDE,1.33860405469845,103.706064622772,1.34425911493819,103.720949087456,"('BOON LAY', 383)"
688 JURONG WEST CTRL 1,"['1.34110457956279', '103.705352923802']","['BOON LAY', 'PIONEER']",BOON LAY,PIONEER,1.33860405469845,103.706064622772,1.33758701106708,103.697321608474,"('BOON LAY', 383)"
641 JURONG WEST ST 61,"['1.34066811398303', '103.696356784294']","['BOON LAY', 'LAKESIDE']",BOON LAY,LAKESIDE,1.33860405469845,103.706064622772,1.34425911493819,103.720949087456,"('BOON LAY', 988)"
641 JURONG WEST ST 61,"['1.34066811398303', '103.696356784294']","['PIONEER', 'BOON LAY']",PIONEER,BOON LAY,1.33758701106708,103.697321608474,1.33860405469845,103.706064622772,"('PIONEER', 402)"
111 WHAMPOA RD,"['1.32658975917056', '103.856187917486']","['TOA PAYOH', 'NOVENA']",TOA PAYOH,NOVENA,1.33262928096888,103.847502198048,1.32044079120154,103.843825618748,"('TOA PAYOH', 1158)"
111 WHAMPOA RD,"['1.32658975917056', '103.856187917486']","['BOON KENG', 'TOA PAYOH']",BOON KENG,TOA PAYOH,1.31933570922514,103.861569454156,1.33262928096888,103.847502198048,"('BOON KENG', 919)"
1 CHANGI VILLAGE RD,"['1.38854656229022', '103.987804503483']","['CHANGI AIRPORT', 'PASIR RIS']",CHANGI AIRPORT,PASIR RIS,1.35747897447692,103.98788356959,1.37304331635804,103.949284527763,"('UNKNOWN', None)"
659 WOODLANDS RING RD,"['1.43599797313423', '103.799065756645']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 509)"
659 WOODLANDS RING RD,"['1.43599797313423', '103.799065756645']","['ADMIRALTY', 'WOODLANDS SOUTH']",ADMIRALTY,WOODLANDS SOUTH,1.44058856161847,103.800990519771,1.42739605281442,103.79326432221,"('ADMIRALTY', 509)"
660 WOODLANDS RING RD,"['1.43571213483054', '103.799477677399']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 537)"
660 WOODLANDS RING RD,"['1.43571213483054', '103.799477677399']","['ADMIRALTY', 'WOODLANDS SOUTH']",ADMIRALTY,WOODLANDS SOUTH,1.44058856161847,103.800990519771,1.42739605281442,103.79326432221,"('ADMIRALTY', 537)"
658 WOODLANDS RING RD,"['1.43664171298146', '103.79960155942']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 438)"
658 WOODLANDS RING RD,"['1.43664171298146', '103.79960155942']","['ADMIRALTY', 'WOODLANDS SOUTH']",ADMIRALTY,WOODLANDS SOUTH,1.44058856161847,103.800990519771,1.42739605281442,103.79326432221,"('ADMIRALTY', 438)"
759 WOODLANDS AVE 6,"['1.44647549738803', '103.795415740829']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 839)"
759 WOODLANDS AVE 6,"['1.44647549738803', '103.795415740829']","['ADMIRALTY', 'WOODLANDS NORTH']",ADMIRALTY,WOODLANDS NORTH,1.44058856161847,103.800990519771,1.44829245259621,103.785692682441,"('ADMIRALTY', 839)"
528 WOODLANDS DR 14,"['1.43148927213394', '103.792558417494']","['WOODLANDS', 'ADMIRALTY']",WOODLANDS,ADMIRALTY,1.43605761708128,103.787938777173,1.44058856161847,103.800990519771,"('WOODLANDS', 762)"
528 WOODLANDS DR 14,"['1.43148927213394', '103.792558417494']","['WOODLANDS SOUTH', 'WOODLANDS']",WOODLANDS SOUTH,WOODLANDS,1.42739605281442,103.79326432221,1.43605761708128,103.787938777173,"('WOODLANDS SOUTH', 449)"
10B LOR 7 TOA PAYOH,"['1.33716136352623', '103.858353639387']","['TOA PAYOH', 'BRADDELL']",TOA PAYOH,BRADDELL,1.33262928096888,103.847502198048,1.3404690010277,103.846799083148,"('BRADDELL', 1180)"
14B LOR 7 TOA PAYOH,"['1.33573887362341', '103.858408403539']","['TOA PAYOH', 'BRADDELL']",TOA PAYOH,BRADDELL,1.33262928096888,103.847502198048,1.3404690010277,103.846799083148,"('BRADDELL', 1165)"
14B LOR 7 TOA PAYOH,"['1.33573887362341', '103.858408403539']","['TOA PAYOH', 'POTONG PASIR']",TOA PAYOH,POTONG PASIR,1.33262928096888,103.847502198048,1.33137949021368,103.869055656782,"('TOA PAYOH', 1176)"
763 WOODLANDS AVE 6,"['1.44538363557429', '103.795975414968']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 718)"
763 WOODLANDS AVE 6,"['1.44538363557429', '103.795975414968']","['ADMIRALTY', 'WOODLANDS NORTH']",ADMIRALTY,WOODLANDS NORTH,1.44058856161847,103.800990519771,1.44829245259621,103.785692682441,"('ADMIRALTY', 718)"
640 JURONG WEST ST 61,"['1.34012982685638', '103.696648260479']","['BOON LAY', 'LAKESIDE']",BOON LAY,LAKESIDE,1.33860405469845,103.706064622772,1.34425911493819,103.720949087456,"('BOON LAY', 955)"
640 JURONG WEST ST 61,"['1.34012982685638', '103.696648260479']","['PIONEER', 'BOON LAY']",PIONEER,BOON LAY,1.33758701106708,103.697321608474,1.33860405469845,103.706064622772,"('PIONEER', 378)"
288G BT BATOK ST 25,"['1.34501348095763', '103.759596771839']","['BUKIT BATOK', 'BUKIT GOMBAK']",BUKIT BATOK,BUKIT GOMBAK,1.34903331201636,103.749566478309,1.35861159094192,103.751790910733,"('BUKIT BATOK', 1100)"
292 BISHAN ST 22,"['1.35601736515828', '103.845668085918']","['BISHAN', 'ANG MO KIO']",BISHAN,ANG MO KIO,1.35131580146658,103.84914026532,1.36993284962262,103.84955809232,"('BISHAN', 721)"
292 BISHAN ST 22,"['1.35601736515828', '103.845668085918']","['BISHAN', 'MARYMOUNT']",BISHAN,MARYMOUNT,1.35131580146658,103.84914026532,1.348707263451,103.839423132332,"('BISHAN', 721)"
290 BISHAN ST 24,"['1.35613778516576', '103.844897654796']","['BISHAN', 'ANG MO KIO']",BISHAN,ANG MO KIO,1.35131580146658,103.84914026532,1.36993284962262,103.84955809232,"('BISHAN', 758)"
290 BISHAN ST 24,"['1.35613778516576', '103.844897654796']","['BISHAN', 'MARYMOUNT']",BISHAN,MARYMOUNT,1.35131580146658,103.84914026532,1.348707263451,103.839423132332,"('BISHAN', 758)"
291 BISHAN ST 24,"['1.35591015038813', '103.845158434779']","['BISHAN', 'ANG MO KIO']",BISHAN,ANG MO KIO,1.35131580146658,103.84914026532,1.36993284962262,103.84955809232,"('BISHAN', 758)"
291 BISHAN ST 24,"['1.35591015038813', '103.845158434779']","['BISHAN', 'MARYMOUNT']",BISHAN,MARYMOUNT,1.35131580146658,103.84914026532,1.348707263451,103.839423132332,"('BISHAN', 758)"
510 JELAPANG RD,"['1.38758897243469', '103.768982944262']","['YEW TEE', 'CHOA CHU KANG']",YEW TEE,CHOA CHU KANG,1.39753506936297,103.747405150236,1.38536316540225,103.744370779756,"('YEW TEE', 2704)"
510 JELAPANG RD,"['1.38758897243469', '103.768982944262']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('BUKIT PANJANG', 1227)"
514 JELAPANG RD,"['1.38758753212601', '103.767385364804']","['YEW TEE', 'CHOA CHU KANG']",YEW TEE,CHOA CHU KANG,1.39753506936297,103.747405150236,1.38536316540225,103.744370779756,"('YEW TEE', 2545)"
514 JELAPANG RD,"['1.38758753212601', '103.767385364804']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('BUKIT PANJANG', 1136)"
522 JELAPANG RD,"['1.3863359929313', '103.766165401472']","['CHOA CHU KANG', 'YEW TEE']",CHOA CHU KANG,YEW TEE,1.38536316540225,103.744370779756,1.39753506936297,103.747405150236,"('YEW TEE', 2455)"
522 JELAPANG RD,"['1.3863359929313', '103.766165401472']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('BUKIT PANJANG', 1006)"
30 CASSIA CRES,"['1.30944315518034', '103.883336276334']","['ALJUNIED', 'PAYA LEBAR']",ALJUNIED,PAYA LEBAR,1.3164326118157,103.882906044385,1.3172473854035,103.892260753884,"('ALJUNIED', 691)"
30 CASSIA CRES,"['1.30944315518034', '103.883336276334']","['MOUNTBATTEN', 'DAKOTA']",MOUNTBATTEN,DAKOTA,1.30620190525331,103.882528081052,1.30854798388121,103.889064718377,"('MOUNTBATTEN', 393)"
287D JURONG EAST ST 21,"['1.33786938805889', '103.744114430465']","['JURONG EAST', 'CHINESE GARDEN']",JURONG EAST,CHINESE GARDEN,1.33315281585758,103.742286332403,1.34235282081401,103.732596738363,"('JURONG EAST', 544)"
280 TOH GUAN RD,"['1.34046486754645', '103.747294159262']","['JURONG EAST', 'BUKIT BATOK']",JURONG EAST,BUKIT BATOK,1.33315281585758,103.742286332403,1.34903331201636,103.749566478309,"('JURONG EAST', 950)"
274 TOH GUAN RD,"['1.34209832796869', '103.746710251651']","['BUKIT BATOK', 'JURONG EAST']",BUKIT BATOK,JURONG EAST,1.34903331201636,103.749566478309,1.33315281585758,103.742286332403,"('BUKIT BATOK', 1025)"
447 CHOA CHU KANG AVE 4,"['1.38063288913608', '103.737541643389']","['CHOA CHU KANG', 'YEW TEE']",CHOA CHU KANG,YEW TEE,1.38536316540225,103.744370779756,1.39753506936297,103.747405150236,"('CHOA CHU KANG', 770)"
162 JLN TECK WHYE,"['1.38086551927932', '103.757683733859']","['CHOA CHU KANG', 'YEW TEE']",CHOA CHU KANG,YEW TEE,1.38536316540225,103.744370779756,1.39753506936297,103.747405150236,"('CHOA CHU KANG', 1310)"
162 JLN TECK WHYE,"['1.38086551927932', '103.757683733859']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('BUKIT PANJANG', 498)"
445 CHOA CHU KANG AVE 4,"['1.38170883113996', '103.736662612875']","['CHOA CHU KANG', 'YEW TEE']",CHOA CHU KANG,YEW TEE,1.38536316540225,103.744370779756,1.39753506936297,103.747405150236,"('CHOA CHU KANG', 896)"
181 STIRLING RD,"['1.29438213198317', '103.805560246494']","['QUEENSTOWN', 'COMMONWEALTH']",QUEENSTOWN,COMMONWEALTH,1.29455085184931,103.806077155982,1.30250199924325,103.798228523336,"('QUEENSTOWN', 100)"
687 JURONG WEST CTRL 1,"['1.34153247772335', '103.705669897207']","['BOON LAY', 'LAKESIDE']",BOON LAY,LAKESIDE,1.33860405469845,103.706064622772,1.34425911493819,103.720949087456,"('BOON LAY', 443)"
687 JURONG WEST CTRL 1,"['1.34153247772335', '103.705669897207']","['BOON LAY', 'PIONEER']",BOON LAY,PIONEER,1.33860405469845,103.706064622772,1.33758701106708,103.697321608474,"('BOON LAY', 443)"
639 JURONG WEST ST 61,"['1.34069571720843', '103.696884325523']","['BOON LAY', 'LAKESIDE']",BOON LAY,LAKESIDE,1.33860405469845,103.706064622772,1.34425911493819,103.720949087456,"('BOON LAY', 937)"
639 JURONG WEST ST 61,"['1.34069571720843', '103.696884325523']","['PIONEER', 'BOON LAY']",PIONEER,BOON LAY,1.33758701106708,103.697321608474,1.33860405469845,103.706064622772,"('PIONEER', 384)"
646 JURONG WEST ST 61,"['1.33943514343346', '103.697062977578']","['BOON LAY', 'LAKESIDE']",BOON LAY,LAKESIDE,1.33860405469845,103.706064622772,1.34425911493819,103.720949087456,"('BOON LAY', 864)"
646 JURONG WEST ST 61,"['1.33943514343346', '103.697062977578']","['PIONEER', 'BOON LAY']",PIONEER,BOON LAY,1.33758701106708,103.697321608474,1.33860405469845,103.706064622772,"('PIONEER', 256)"
651 WOODLANDS RING RD,"['1.43832201343805', '103.799571960255']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 293)"
654 WOODLANDS RING RD,"['1.43773715859966', '103.799176464767']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 366)"
14 LOR 7 TOA PAYOH,"['1.33666896706719', '103.858353616452']","['TOA PAYOH', 'BRADDELL']",TOA PAYOH,BRADDELL,1.33262928096888,103.847502198048,1.3404690010277,103.846799083148,"('BRADDELL', 1206)"
14 LOR 7 TOA PAYOH,"['1.33666896706719', '103.858353616452']","['TOA PAYOH', 'POTONG PASIR']",TOA PAYOH,POTONG PASIR,1.33262928096888,103.847502198048,1.33137949021368,103.869055656782,"('TOA PAYOH', 1218)"
288C BT BATOK ST 25,"['1.34606497658858', '103.759968492363']","['BUKIT BATOK', 'BUKIT GOMBAK']",BUKIT BATOK,BUKIT GOMBAK,1.34903331201636,103.749566478309,1.35861159094192,103.751790910733,"('BUKIT BATOK', 1142)"
509 JELAPANG RD,"['1.38662703901062', '103.76902161764']","['YEW TEE', 'CHOA CHU KANG']",YEW TEE,CHOA CHU KANG,1.39753506936297,103.747405150236,1.38536316540225,103.744370779756,"('CHOA CHU KANG', 2716)"
509 JELAPANG RD,"['1.38662703901062', '103.76902161764']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('BUKIT PANJANG', 1195)"
520 JELAPANG RD,"['1.38646757937131', '103.7665076307']","['YEW TEE', 'CHOA CHU KANG']",YEW TEE,CHOA CHU KANG,1.39753506936297,103.747405150236,1.38536316540225,103.744370779756,"('YEW TEE', 2469)"
520 JELAPANG RD,"['1.38646757937131', '103.7665076307']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('BUKIT PANJANG', 1038)"
524 JELAPANG RD,"['1.3861354959637', '103.765863505451']","['CHOA CHU KANG', 'YEW TEE']",CHOA CHU KANG,YEW TEE,1.38536316540225,103.744370779756,1.39753506936297,103.747405150236,"('YEW TEE', 2427)"
524 JELAPANG RD,"['1.3861354959637', '103.765863505451']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('BUKIT PANJANG', 959)"
926 HOUGANG ST 91,"['1.37610015874638', '103.880942241584']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 2984)"
926 HOUGANG ST 91,"['1.37610015874638', '103.880942241584']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 1286)"
926 HOUGANG ST 91,"['1.37610015874638', '103.880942241584']","['HOUGANG', 'BUANGKOK']",HOUGANG,BUANGKOK,1.37129226620797,103.892380513029,1.38264972279052,103.893463151692,"('HOUGANG', 1286)"
929 HOUGANG ST 91,"['1.37603204309398', '103.881497888579']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 3021)"
929 HOUGANG ST 91,"['1.37603204309398', '103.881497888579']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 1246)"
929 HOUGANG ST 91,"['1.37603204309398', '103.881497888579']","['HOUGANG', 'BUANGKOK']",HOUGANG,BUANGKOK,1.37129226620797,103.892380513029,1.38264972279052,103.893463151692,"('HOUGANG', 1246)"
930 HOUGANG ST 91,"['1.37548347566834', '103.881278238761']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 2965)"
930 HOUGANG ST 91,"['1.37548347566834', '103.881278238761']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 1207)"
930 HOUGANG ST 91,"['1.37548347566834', '103.881278238761']","['HOUGANG', 'BUANGKOK']",HOUGANG,BUANGKOK,1.37129226620797,103.892380513029,1.38264972279052,103.893463151692,"('HOUGANG', 1207)"
941 HOUGANG ST 92,"['1.37356291019462', '103.879184657596']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 2894)"
941 HOUGANG ST 92,"['1.37356291019462', '103.879184657596']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 1428)"
159 HOUGANG ST 11,"['1.35144832512017', '103.879517231789']","['BISHAN', 'BRADDELL']",BISHAN,BRADDELL,1.35131580146658,103.84914026532,1.3404690010277,103.846799083148,"('BRADDELL', 3501)"
159 HOUGANG ST 11,"['1.35144832512017', '103.879517231789']","['SERANGOON', 'KOVAN']",SERANGOON,KOVAN,1.35063361526525,103.872771660431,1.36017917065237,103.885064856353,"('SERANGOON', 749)"
159 HOUGANG ST 11,"['1.35144832512017', '103.879517231789']","['SERANGOON', 'BARTLEY']",SERANGOON,BARTLEY,1.35063361526525,103.872771660431,1.34250117805245,103.880177899184,"('SERANGOON', 749)"
287C JURONG EAST ST 21,"['1.33786879437045', '103.744874243365']","['JURONG EAST', 'BUKIT BATOK']",JURONG EAST,BUKIT BATOK,1.33315281585758,103.742286332403,1.34903331201636,103.749566478309,"('JURONG EAST', 607)"
286A TOH GUAN RD,"['1.33866294623076', '103.745669515937']","['JURONG EAST', 'BUKIT BATOK']",JURONG EAST,BUKIT BATOK,1.33315281585758,103.742286332403,1.34903331201636,103.749566478309,"('JURONG EAST', 716)"
276 TOH GUAN RD,"['1.34096054679072', '103.747453693181']","['BUKIT BATOK', 'JURONG EAST']",BUKIT BATOK,JURONG EAST,1.34903331201636,103.749566478309,1.33315281585758,103.742286332403,"('JURONG EAST', 982)"
277 TOH GUAN RD,"['1.34131892672099', '103.74672572293']","['BUKIT BATOK', 'JURONG EAST']",BUKIT BATOK,JURONG EAST,1.34903331201636,103.749566478309,1.33315281585758,103.742286332403,"('JURONG EAST', 993)"
285B TOH GUAN RD,"['1.33842394940897', '103.746854853224']","['JURONG EAST', 'BUKIT BATOK']",JURONG EAST,BUKIT BATOK,1.33315281585758,103.742286332403,1.34903331201636,103.749566478309,"('JURONG EAST', 714)"
940 HOUGANG ST 92,"['1.37348307053932', '103.879777763575']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 2950)"
940 HOUGANG ST 92,"['1.37348307053932', '103.879777763575']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 1384)"
938 HOUGANG ST 92,"['1.3742877202562', '103.879678550369']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 2876)"
938 HOUGANG ST 92,"['1.3742877202562', '103.879678550369']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 1339)"
939 HOUGANG ST 92,"['1.37395824754613', '103.879695215818']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 2904)"
939 HOUGANG ST 92,"['1.37395824754613', '103.879695215818']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 1366)"
275 TOH GUAN RD,"['1.34106185650379', '103.747964433747']","['BUKIT BATOK', 'JURONG EAST']",BUKIT BATOK,JURONG EAST,1.34903331201636,103.749566478309,1.33315281585758,103.742286332403,"('JURONG EAST', 956)"
516 JELAPANG RD,"['1.3873519377776', '103.767041821055']","['YEW TEE', 'CHOA CHU KANG']",YEW TEE,CHOA CHU KANG,1.39753506936297,103.747405150236,1.38536316540225,103.744370779756,"('UNKNOWN', None)"
516 JELAPANG RD,"['1.3873519377776', '103.767041821055']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('UNKNOWN', None)"
28 CASSIA CRES,"['1.30894452962256', '103.883530101124']","['ALJUNIED', 'PAYA LEBAR']",ALJUNIED,PAYA LEBAR,1.3164326118157,103.882906044385,1.3172473854035,103.892260753884,"('UNKNOWN', None)"
28 CASSIA CRES,"['1.30894452962256', '103.883530101124']","['MOUNTBATTEN', 'DAKOTA']",MOUNTBATTEN,DAKOTA,1.30620190525331,103.882528081052,1.30854798388121,103.889064718377,"('MOUNTBATTEN', 330)"
164 JLN TECK WHYE,"['1.38115926308689', '103.756362638551']","['CHOA CHU KANG', 'YEW TEE']",CHOA CHU KANG,YEW TEE,1.38536316540225,103.744370779756,1.39753506936297,103.747405150236,"('CHOA CHU KANG', 1185)"
164 JLN TECK WHYE,"['1.38115926308689', '103.756362638551']","['BUKIT PANJANG', 'CHOA CHU KANG']",BUKIT PANJANG,CHOA CHU KANG,1.37900211641036,103.761535114929,1.38536316540225,103.744370779756,"('BUKIT PANJANG', 571)"
691 JURONG WEST CTRL 1,"['1.34177067676423', '103.706312762997']","['BOON LAY', 'LAKESIDE']",BOON LAY,LAKESIDE,1.33860405469845,103.706064622772,1.34425911493819,103.720949087456,"('BOON LAY', 377)"
691 JURONG WEST CTRL 1,"['1.34177067676423', '103.706312762997']","['BOON LAY', 'PIONEER']",BOON LAY,PIONEER,1.33860405469845,103.706064622772,1.33758701106708,103.697321608474,"('BOON LAY', 377)"
287A JURONG EAST ST 21,"['1.33846862533469', '103.743808187469']","['JURONG EAST', 'CHINESE GARDEN']",JURONG EAST,CHINESE GARDEN,1.33315281585758,103.742286332403,1.34235282081401,103.732596738363,"('JURONG EAST', 570)"
286B TOH GUAN RD,"['1.33857782933995', '103.745137980175']","['JURONG EAST', 'BUKIT BATOK']",JURONG EAST,BUKIT BATOK,1.33315281585758,103.742286332403,1.34903331201636,103.749566478309,"('JURONG EAST', 685)"
647 JURONG WEST ST 61,"['1.34011129118365', '103.697388088289']","['BOON LAY', 'LAKESIDE']",BOON LAY,LAKESIDE,1.33860405469845,103.706064622772,1.34425911493819,103.720949087456,"('BOON LAY', 875)"
647 JURONG WEST ST 61,"['1.34011129118365', '103.697388088289']","['PIONEER', 'BOON LAY']",PIONEER,BOON LAY,1.33758701106708,103.697321608474,1.33860405469845,103.706064622772,"('PIONEER', 331)"
644 WOODLANDS RING RD,"['1.43690908549732', '103.801599442682']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 363)"
644 WOODLANDS RING RD,"['1.43690908549732', '103.801599442682']","['ADMIRALTY', 'WOODLANDS SOUTH']",ADMIRALTY,WOODLANDS SOUTH,1.44058856161847,103.800990519771,1.42739605281442,103.79326432221,"('ADMIRALTY', 363)"
630 WOODLANDS RING RD,"['1.43459740049636', '103.801501088314']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 585)"
630 WOODLANDS RING RD,"['1.43459740049636', '103.801501088314']","['ADMIRALTY', 'WOODLANDS SOUTH']",ADMIRALTY,WOODLANDS SOUTH,1.44058856161847,103.800990519771,1.42739605281442,103.79326432221,"('ADMIRALTY', 585)"
631 WOODLANDS RING RD,"['1.4353213863108', '103.80139895983']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 504)"
631 WOODLANDS RING RD,"['1.4353213863108', '103.80139895983']","['ADMIRALTY', 'WOODLANDS SOUTH']",ADMIRALTY,WOODLANDS SOUTH,1.44058856161847,103.800990519771,1.42739605281442,103.79326432221,"('ADMIRALTY', 504)"
656 WOODLANDS RING RD,"['1.43698596394279', '103.799117864124']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 428)"
678 WOODLANDS AVE 6,"['1.43998366608733', '103.801293104268']","['ADMIRALTY', 'WOODLANDS']",ADMIRALTY,WOODLANDS,1.44058856161847,103.800990519771,1.43605761708128,103.787938777173,"('ADMIRALTY', 54)"
10 LOR 7 TOA PAYOH,"['1.33716527577081', '103.857228807914']","['TOA PAYOH', 'BRADDELL']",TOA PAYOH,BRADDELL,1.33262928096888,103.847502198048,1.3404690010277,103.846799083148,"('BRADDELL', 1078)"
513 JELAPANG RD,"['1.38805668293303', '103.76772541267']","['YEW TEE', 'CHOA CHU KANG']",YEW TEE,CHOA CHU KANG,1.39753506936297,103.747405150236,1.38536316540225,103.744370779756,"('YEW TEE', 2591)"
513 JELAPANG RD,"['1.38805668293303', '103.76772541267']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('BUKIT PANJANG', 1172)"
931 HOUGANG ST 91,"['1.37554458578663', '103.880604702424']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 2914)"
